shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
170053,39.590334,-119.835222,180006
170053,39.590334,-119.835222,190001
170053,39.590308,-119.835212,190002
170053,39.589809,-119.835076,190003
170053,39.589360,-119.834972,190004
170053,39.588796,-119.834813,190005
170053,39.588567,-119.834727,190006
170053,39.588365,-119.834624,190007
170053,39.588168,-119.834503,190008
170053,39.588024,-119.834394,190009
170053,39.587874,-119.834267,190010
170053,39.587733,-119.834126,190011
170053,39.587579,-119.833946,190012
170053,39.587503,-119.833845,190013
170053,39.587389,-119.833680,190014
170053,39.587279,-119.833501,190015
170053,39.587222,-119.833390,190016
170053,39.587101,-119.833171,190017
170053,39.586991,-119.832960,190018
170053,39.586778,-119.832537,190019
170053,39.586428,-119.831882,190020
170053,39.586310,-119.831691,190021
170053,39.586185,-119.831519,190022
170053,39.585990,-119.831281,190023
170053,39.585773,-119.831068,190024
170053,39.585596,-119.830912,190025
170053,39.585465,-119.830818,190026
170053,39.585291,-119.830719,190027
170053,39.584976,-119.830585,190028
170053,39.584850,-119.830551,190029
170053,39.584744,-119.830514,190030
170053,39.584180,-119.830372,190031
170053,39.584068,-119.830331,190032
170053,39.584013,-119.830302,190033
170053,39.584002,-119.830295,190034
170053,39.584002,-119.830295,200001
170053,39.583855,-119.830196,200002
170053,39.583790,-119.830135,200003
170053,39.583621,-119.829951,200004
170053,39.584992,-119.828631,200005
170053,39.585358,-119.828300,200006
170053,39.585481,-119.828114,200007
170053,39.585727,-119.827923,200008
170053,39.585921,-119.827789,200009
170053,39.586122,-119.827664,200010
170053,39.586423,-119.827503,200011
170053,39.586627,-119.827404,200012
170053,39.586945,-119.827275,200013
170053,39.587025,-119.827248,200014
170053,39.587223,-119.827141,200015
170053,39.587416,-119.827049,200016
170053,39.588147,-119.826757,200017
170053,39.588329,-119.826664,200018
170053,39.588421,-119.826602,200019
170053,39.588490,-119.826522,200020
170053,39.588515,-119.826483,200021
170053,39.588580,-119.826335,200022
170053,39.588614,-119.826229,200023
170053,39.588635,-119.826077,200024
170053,39.588633,-119.825956,200025
170053,39.588615,-119.825839,200026
170053,39.588608,-119.825796,200027
170053,39.588552,-119.825650,200028
170053,39.588495,-119.825557,200029
170053,39.588452,-119.825503,200030
170053,39.587455,-119.824520,200031
170053,39.586909,-119.823971,200032
170053,39.586688,-119.823768,200033
170053,39.582552,-119.820036,200034
170053,39.582079,-119.819602,200035
170053,39.581644,-119.819193,200036
170053,39.581107,-119.818637,200037
170053,39.580824,-119.818317,200038
170053,39.580553,-119.817996,200039
170053,39.580307,-119.817690,200040
170053,39.580079,-119.817395,200041
170053,39.579847,-119.817072,200042
170053,39.579674,-119.816820,200043
170053,39.579419,-119.816443,200044
170053,39.579023,-119.815805,200045
170053,39.578405,-119.814722,200046
170053,39.577802,-119.813647,200047
170053,39.577016,-119.812377,200048
170053,39.576684,-119.811903,200049
170053,39.576345,-119.811465,200050
170053,39.575911,-119.810953,200051
170053,39.575517,-119.810559,200052
170053,39.575281,-119.810335,200053
170053,39.575033,-119.810115,200054
170053,39.574442,-119.809675,200055
170053,39.574178,-119.809507,200056
170053,39.573918,-119.809357,200057
170053,39.573662,-119.809196,200058
170053,39.573575,-119.809135,200059
170053,39.573428,-119.808990,200060
170053,39.573140,-119.809247,200061
170053,39.572569,-119.809780,200062
170053,39.572369,-119.809965,200063
170053,39.572344,-119.809984,200064
170053,39.572344,-119.809984,210001
170053,39.572178,-119.810110,210002
170053,39.571990,-119.810228,210003
170053,39.571778,-119.810337,210004
170053,39.571632,-119.810395,210005
170053,39.571483,-119.810442,210006
170053,39.571359,-119.810486,210007
170053,39.571257,-119.810534,210008
170053,39.571154,-119.810600,210009
170053,39.571041,-119.810697,210010
170053,39.570930,-119.810816,210011
170053,39.570880,-119.810886,210012
170053,39.570818,-119.810980,210013
170053,39.570762,-119.811086,210014
170053,39.570700,-119.811230,210015
170053,39.570649,-119.811399,210016
170053,39.570614,-119.811583,210017
170053,39.570602,-119.811693,210018
170053,39.570598,-119.811814,210019
170053,39.570602,-119.811980,210020
170053,39.570675,-119.812556,210021
170053,39.570736,-119.813033,210022
170053,39.570737,-119.813043,210023
170053,39.570737,-119.813043,220001
170053,39.570754,-119.813193,220002
170053,39.570755,-119.813310,220003
170053,39.570748,-119.813430,220004
170053,39.570739,-119.813515,220005
170053,39.570722,-119.813621,220006
170053,39.570693,-119.813742,220007
170053,39.570208,-119.815237,220008
170053,39.570193,-119.815283,220009
170053,39.570159,-119.815403,220010
170053,39.570130,-119.815520,220011
170053,39.569850,-119.816894,220012
170053,39.569850,-119.816894,230001
170053,39.569525,-119.818485,230002
170053,39.569507,-119.818616,230003
170053,39.569492,-119.818779,230004
170053,39.569482,-119.819662,230005
170053,39.569464,-119.821645,230006
170053,39.569469,-119.822720,230007
170053,39.569472,-119.823206,230008
170053,39.569472,-119.823206,240001
170053,39.569474,-119.823582,240002
170053,39.569479,-119.824848,240003
170053,39.569078,-119.824667,240004
170053,39.568725,-119.824533,240005
170053,39.568558,-119.824477,240006
170053,39.568254,-119.824397,240007
170053,39.567846,-119.824326,240008
170053,39.567574,-119.824296,240009
170053,39.567248,-119.824283,240010
170053,39.566885,-119.824295,240011
170053,39.566731,-119.824313,240012
170053,39.566357,-119.824370,240013
170053,39.566203,-119.824407,240014
170053,39.565829,-119.824514,240015
170053,39.565506,-119.824639,240016
170053,39.565280,-119.824741,240017
170053,39.565131,-119.824817,240018
170053,39.562900,-119.826001,240019
170053,39.562723,-119.826079,240020
170053,39.562514,-119.826161,240021
170053,39.562407,-119.826193,240022
170053,39.562407,-119.826193,250001
170053,39.562164,-119.826268,250002
170053,39.561993,-119.826307,250003
170053,39.561746,-119.826360,250004
170053,39.561622,-119.826372,250005
170053,39.561353,-119.826413,250006
170053,39.557543,-119.826563,250007
170053,39.557543,-119.826563,260001
170053,39.557515,-119.826564,260002
170053,39.555713,-119.826635,260003
170053,39.555713,-119.826635,270001
170053,39.555090,-119.826659,270002
170053,39.554926,-119.826660,270003
170053,39.554629,-119.826644,270004
170053,39.554509,-119.826624,270005
170053,39.554284,-119.826574,270006
170053,39.554060,-119.826499,270007
170053,39.553844,-119.826414,270008
170053,39.553666,-119.826325,270009
170053,39.553483,-119.826216,270010
170053,39.553402,-119.826157,270011
170053,39.553214,-119.826016,270012
170053,39.552999,-119.825831,270013
170053,39.552833,-119.825658,270014
170053,39.552702,-119.825602,270015
170053,39.552583,-119.825451,270016
170053,39.552364,-119.825132,270017
170053,39.552170,-119.824791,270018
170053,39.551801,-119.824129,270019
170053,39.551733,-119.824014,270020
170053,39.551425,-119.823537,270021
170053,39.551204,-119.823239,270022
170053,39.550960,-119.822943,270023
170053,39.550854,-119.822832,270024
170053,39.550881,-119.822616,270025
170053,39.550980,-119.821834,270026
170053,39.551004,-119.821639,270027
170053,39.551041,-119.821225,270028
170053,39.551595,-119.816894,270029
170053,39.551990,-119.813815,270030
170053,39.552187,-119.812304,270031
170053,39.552212,-119.812064,270032
170053,39.550839,-119.811774,270033
170053,39.551460,-119.808697,270034
170053,39.551460,-119.808697,280001
170053,39.551526,-119.808370,280002
170053,39.550380,-119.807967,280003
170053,39.550335,-119.807958,280004
170053,39.550335,-119.807958,290001
170053,39.550303,-119.807952,290002
170053,39.550153,-119.807910,290003
170053,39.549219,-119.807901,290004
170053,39.548996,-119.807932,290005
170053,39.548719,-119.807931,290006
170053,39.548642,-119.807931,290007
170053,39.548642,-119.807931,300001
170053,39.546709,-119.807935,300002
170053,39.545861,-119.807934,300003
170053,39.545719,-119.807933,300004
170053,39.545719,-119.807933,310001
170053,39.545548,-119.807932,310002
170053,39.545266,-119.807902,310003
170053,39.545249,-119.807898,310004
170053,39.544986,-119.807901,310005
170053,39.544335,-119.807911,310006
170053,39.544203,-119.807908,310007
170053,39.543898,-119.807907,310008
170053,39.543898,-119.807907,320001
170053,39.543434,-119.807905,320002
170053,39.542759,-119.807908,320003
170053,39.541820,-119.807937,320004
170053,39.541633,-119.807931,320005
170053,39.541633,-119.807931,330001
170053,39.541092,-119.807914,330002
170053,39.541070,-119.807956,330003
170053,39.540956,-119.808146,330004
170053,39.540836,-119.808307,330005
170053,39.540466,-119.808726,330006
170053,39.540330,-119.808861,330007
170053,39.540241,-119.808973,330008
170053,39.540180,-119.809072,330009
170053,39.540140,-119.809156,330010
170053,39.540104,-119.809262,330011
170053,39.540078,-119.809364,330012
170053,39.540060,-119.809481,330013
170053,39.540052,-119.809690,330014
170053,39.540052,-119.809690,340001
170053,39.540042,-119.809931,340002
170053,39.540030,-119.810282,340003
170053,39.540020,-119.810398,340004
170053,39.540008,-119.810505,340005
170053,39.539993,-119.810600,340006
170053,39.539970,-119.810717,340007
170053,39.539944,-119.810823,340008
170053,39.539899,-119.810974,340009
170053,39.539876,-119.811038,340010
170053,39.539823,-119.811172,340011
170053,39.539781,-119.811259,340012
170053,39.539755,-119.811312,340013
170053,39.539736,-119.811347,340014
170053,39.539705,-119.811400,340015
170053,39.539705,-119.811400,350001
170053,39.539680,-119.811442,350002
170053,39.539649,-119.811491,350003
170053,39.539624,-119.811530,350004
170053,39.538879,-119.811070,350005
170053,39.538786,-119.811019,350006
170053,39.538650,-119.810966,350007
170053,39.538546,-119.810943,350008
170053,39.538469,-119.810935,350009
170053,39.538307,-119.810939,350010
170053,39.538161,-119.810969,350011
170053,39.538103,-119.810992,350012
170053,39.537998,-119.811047,350013
170053,39.537904,-119.811113,350014
170053,39.537818,-119.811193,350015
170053,39.537566,-119.811423,350016
170053,39.537247,-119.811722,350017
170053,39.537167,-119.811798,350018
170053,39.537108,-119.811872,350019
170053,39.537072,-119.811928,350020
170053,39.537035,-119.812002,350021
170053,39.537007,-119.812079,350022
170053,39.536698,-119.812017,350023
170053,39.536698,-119.812017,360001
170053,39.536541,-119.811986,360002
170053,39.536287,-119.811935,360003
170053,39.535664,-119.811817,360004
170053,39.535638,-119.811812,360005
170053,39.535618,-119.811809,360006
170053,39.535596,-119.811804,360007
170053,39.535210,-119.811739,360008
170053,39.535169,-119.811728,360009
170053,39.534738,-119.811597,360010
170053,39.534738,-119.811597,370001
170053,39.534501,-119.811525,370002
170053,39.534230,-119.811442,370003
170053,39.533220,-119.811130,370004
170053,39.533095,-119.811787,370005
170053,39.532976,-119.812423,370006
170053,39.532677,-119.812329,370007
170053,39.532677,-119.812329,380001
170053,39.531693,-119.812021,380002
170053,39.530404,-119.811612,380003
170053,39.530520,-119.811020,380004
170055,39.638207,-119.842592,10001
170055,39.638060,-119.842734,10002
170055,39.637963,-119.842821,10003
170055,39.637882,-119.842898,10004
170055,39.637506,-119.843204,10005
170055,39.637221,-119.843415,10006
170055,39.636834,-119.843667,10007
170055,39.636532,-119.843843,10008
170055,39.636229,-119.844004,10009
170055,39.636030,-119.844100,10010
170055,39.635788,-119.844207,10011
170055,39.635788,-119.844207,20001
170055,39.635768,-119.844216,20002
170055,39.635556,-119.844301,20003
170055,39.634707,-119.844580,20004
170055,39.632789,-119.845206,20005
170055,39.632472,-119.845310,20006
170055,39.632442,-119.845317,20007
170055,39.632365,-119.845342,20008
170055,39.632365,-119.845342,30001
170055,39.629552,-119.846261,30002
170055,39.629552,-119.846261,40001
170055,39.629097,-119.846410,40002
170055,39.626618,-119.847217,40003
170055,39.626094,-119.847388,40004
170055,39.625662,-119.847522,40005
170055,39.625441,-119.847582,40006
170055,39.625122,-119.847655,40007
170055,39.624578,-119.847748,40008
170055,39.624368,-119.847801,40009
170055,39.623545,-119.848070,40010
170055,39.622867,-119.848292,40011
170055,39.622443,-119.848454,40012
170055,39.622443,-119.848454,50001
170055,39.622442,-119.848454,50002
170055,39.622062,-119.848568,50003
170055,39.621828,-119.848614,50004
170055,39.621661,-119.848632,50005
170055,39.621323,-119.848629,50006
170055,39.620968,-119.848680,50007
170055,39.620787,-119.848694,50008
170055,39.620485,-119.848703,50009
170055,39.620260,-119.848695,50010
170055,39.620032,-119.848673,50011
170055,39.619813,-119.848644,50012
170055,39.617107,-119.848236,50013
170055,39.616578,-119.848156,50014
170055,39.616334,-119.848127,50015
170055,39.616153,-119.848116,50016
170055,39.615901,-119.848122,50017
170055,39.615722,-119.848140,50018
170055,39.615546,-119.848165,50019
170055,39.615265,-119.848242,50020
170055,39.614943,-119.848367,50021
170055,39.614766,-119.848460,50022
170055,39.614614,-119.848557,50023
170055,39.614361,-119.848729,50024
170055,39.614361,-119.848729,60001
170055,39.614218,-119.848826,60002
170055,39.614039,-119.848933,60003
170055,39.613779,-119.849120,60004
170055,39.613244,-119.849529,60005
170055,39.613031,-119.849673,60006
170055,39.613031,-119.849673,70001
170055,39.612818,-119.849816,70002
170055,39.612514,-119.850020,70003
170055,39.612274,-119.850172,70004
170055,39.611713,-119.850499,70005
170055,39.611167,-119.850911,70006
170055,39.610957,-119.851053,70007
170055,39.610384,-119.851472,70008
170055,39.610166,-119.851638,70009
170055,39.609152,-119.852468,70010
170055,39.608906,-119.852641,70011
170055,39.608781,-119.852713,70012
170055,39.608649,-119.852768,70013
170055,39.608525,-119.852808,70014
170055,39.608340,-119.852851,70015
170055,39.608186,-119.852876,70016
170055,39.607975,-119.852887,70017
170055,39.607975,-119.852887,80001
170055,39.607884,-119.852892,80002
170055,39.607645,-119.852930,80003
170055,39.607389,-119.853014,80004
170055,39.607276,-119.853062,80005
170055,39.607132,-119.853141,80006
170055,39.607027,-119.853210,80007
170055,39.606925,-119.853272,80008
170055,39.606565,-119.853557,80009
170055,39.606312,-119.853786,80010
170055,39.606223,-119.853880,80011
170055,39.606126,-119.853996,80012
170055,39.606026,-119.854125,80013
170055,39.605925,-119.854276,80014
170055,39.605855,-119.854395,80015
170055,39.605782,-119.854533,80016
170055,39.605726,-119.854656,80017
170055,39.605582,-119.855026,80018
170055,39.605501,-119.855202,80019
170055,39.605428,-119.855339,80020
170055,39.605335,-119.855497,80021
170055,39.605143,-119.855749,80022
170055,39.604968,-119.855944,80023
170055,39.602925,-119.850988,80024
170055,39.600176,-119.844308,80025
170055,39.600176,-119.844308,90001
170055,39.600124,-119.844183,90002
170055,39.599894,-119.843629,90003
170055,39.599059,-119.841641,90004
170055,39.598904,-119.841240,90005
170055,39.598706,-119.840881,90006
170055,39.598706,-119.840881,100001
170055,39.598509,-119.840524,100002
170055,39.597511,-119.839107,100003
170055,39.597419,-119.839230,100004
170055,39.597343,-119.839360,100005
170055,39.597343,-119.839360,110001
170055,39.596350,-119.841056,110002
170055,39.596331,-119.841091,110003
170055,39.596283,-119.841172,110004
170055,39.596202,-119.841287,110005
170055,39.596163,-119.841333,110006
170055,39.595759,-119.841876,110007
170055,39.595656,-119.842090,110008
170055,39.595630,-119.842189,110009
170055,39.595615,-119.842267,110010
170055,39.595606,-119.842341,110011
170055,39.595595,-119.843076,110012
170055,39.595578,-119.843175,110013
170055,39.595515,-119.843394,110014
170055,39.595372,-119.843331,110015
170055,39.595372,-119.843331,120001
170055,39.595105,-119.843212,120002
170055,39.594750,-119.843057,120003
170055,39.594537,-119.843954,120004
170055,39.594500,-119.844060,120005
170055,39.594472,-119.844123,120006
170055,39.594413,-119.844222,120007
170055,39.594349,-119.844302,120008
170055,39.594264,-119.844379,120009
170055,39.594183,-119.844430,120010
170055,39.594120,-119.844458,120011
170055,39.594015,-119.844484,120012
170055,39.593953,-119.844485,120013
170055,39.593953,-119.844485,130001
170055,39.593916,-119.844486,130002
170055,39.593804,-119.844466,130003
170055,39.593711,-119.844425,130004
170055,39.593627,-119.844371,130005
170055,39.593540,-119.844287,130006
170055,39.593386,-119.844075,130007
170055,39.593309,-119.843996,130008
170055,39.593222,-119.843934,130009
170055,39.593047,-119.843853,130010
170055,39.592714,-119.843701,130011
170055,39.592632,-119.843646,130012
170055,39.592548,-119.843567,130013
170055,39.592486,-119.843491,130014
170055,39.592478,-119.843478,130015
170055,39.592478,-119.843478,140001
170055,39.592445,-119.843427,140002
170055,39.592381,-119.843294,140003
170055,39.592321,-119.843215,140004
170055,39.592297,-119.843190,140005
170055,39.592221,-119.843135,140006
170055,39.591712,-119.842931,140007
170055,39.590985,-119.842641,140008
170055,39.590498,-119.842447,140009
170055,39.590471,-119.842433,140010
170055,39.590436,-119.842411,140011
170055,39.590430,-119.842407,140012
170055,39.590368,-119.842349,140013
170055,39.590319,-119.842288,140014
170055,39.590281,-119.842224,140015
170055,39.590255,-119.842159,140016
170055,39.590228,-119.842074,140017
170055,39.590213,-119.841974,140018
170055,39.590211,-119.841378,140019
170055,39.590209,-119.841101,140020
170055,39.590209,-119.841101,150001
170055,39.590209,-119.841058,150002
170055,39.590215,-119.840973,150003
170055,39.590230,-119.840885,150004
170055,39.590250,-119.840807,150005
170055,39.590287,-119.840712,150006
170055,39.590337,-119.840621,150007
170055,39.590382,-119.840561,150008
170055,39.590440,-119.840498,150009
170055,39.591106,-119.839886,150010
170055,39.591713,-119.839322,150011
170055,39.592348,-119.838737,150012
170055,39.592440,-119.838618,150013
170055,39.592487,-119.838530,150014
170055,39.592530,-119.838425,150015
170055,39.592555,-119.838336,150016
170055,39.592579,-119.838202,150017
170055,39.592580,-119.838056,150018
170055,39.592580,-119.838056,160001
170055,39.592585,-119.837624,160002
170055,39.592587,-119.837166,160003
170055,39.592587,-119.837166,170001
170055,39.592588,-119.836864,170002
170055,39.592601,-119.835860,170003
170055,39.592299,-119.835781,170004
170055,39.592299,-119.835781,180001
170055,39.592196,-119.835754,180002
170055,39.592065,-119.835712,180003
170055,39.590992,-119.835420,180004
170055,39.590447,-119.835261,180005
170055,39.590334,-119.835222,180006
170055,39.590334,-119.835222,190001
170055,39.590308,-119.835212,190002
170055,39.589809,-119.835076,190003
170055,39.589360,-119.834972,190004
170055,39.588796,-119.834813,190005
170055,39.588567,-119.834727,190006
170055,39.588365,-119.834624,190007
170055,39.588168,-119.834503,190008
170055,39.588024,-119.834394,190009
170055,39.587874,-119.834267,190010
170055,39.587733,-119.834126,190011
170055,39.587579,-119.833946,190012
170055,39.587503,-119.833845,190013
170055,39.587389,-119.833680,190014
170055,39.587279,-119.833501,190015
170055,39.587222,-119.833390,190016
170055,39.587101,-119.833171,190017
170055,39.586991,-119.832960,190018
170055,39.586778,-119.832537,190019
170055,39.586428,-119.831882,190020
170055,39.586310,-119.831691,190021
170055,39.586185,-119.831519,190022
170055,39.585990,-119.831281,190023
170055,39.585773,-119.831068,190024
170055,39.585596,-119.830912,190025
170055,39.585465,-119.830818,190026
170055,39.585291,-119.830719,190027
170055,39.584976,-119.830585,190028
170055,39.584850,-119.830551,190029
170055,39.584744,-119.830514,190030
170055,39.584180,-119.830372,190031
170055,39.584068,-119.830331,190032
170055,39.584013,-119.830302,190033
170055,39.584002,-119.830295,190034
170055,39.584002,-119.830295,200001
170055,39.583855,-119.830196,200002
170055,39.583790,-119.830135,200003
170055,39.583621,-119.829951,200004
170055,39.584992,-119.828631,200005
170055,39.585358,-119.828300,200006
170055,39.585481,-119.828114,200007
170055,39.585727,-119.827923,200008
170055,39.585921,-119.827789,200009
170055,39.586122,-119.827664,200010
170055,39.586423,-119.827503,200011
170055,39.586627,-119.827404,200012
170055,39.586945,-119.827275,200013
170055,39.587025,-119.827248,200014
170055,39.587223,-119.827141,200015
170055,39.587416,-119.827049,200016
170055,39.588147,-119.826757,200017
170055,39.588329,-119.826664,200018
170055,39.588421,-119.826602,200019
170055,39.588490,-119.826522,200020
170055,39.588515,-119.826483,200021
170055,39.588580,-119.826335,200022
170055,39.588614,-119.826229,200023
170055,39.588635,-119.826077,200024
170055,39.588633,-119.825956,200025
170055,39.588615,-119.825839,200026
170055,39.588608,-119.825796,200027
170055,39.588552,-119.825650,200028
170055,39.588495,-119.825557,200029
170055,39.588452,-119.825503,200030
170055,39.587455,-119.824520,200031
170055,39.586909,-119.823971,200032
170055,39.586688,-119.823768,200033
170055,39.582552,-119.820036,200034
170055,39.582079,-119.819602,200035
170055,39.581644,-119.819193,200036
170055,39.581107,-119.818637,200037
170055,39.580824,-119.818317,200038
170055,39.580553,-119.817996,200039
170055,39.580307,-119.817690,200040
170055,39.580079,-119.817395,200041
170055,39.579847,-119.817072,200042
170055,39.579674,-119.816820,200043
170055,39.579419,-119.816443,200044
170055,39.579023,-119.815805,200045
170055,39.578405,-119.814722,200046
170055,39.577802,-119.813647,200047
170055,39.577016,-119.812377,200048
170055,39.576684,-119.811903,200049
170055,39.576345,-119.811465,200050
170055,39.575911,-119.810953,200051
170055,39.575517,-119.810559,200052
170055,39.575281,-119.810335,200053
170055,39.575033,-119.810115,200054
170055,39.574442,-119.809675,200055
170055,39.574178,-119.809507,200056
170055,39.573918,-119.809357,200057
170055,39.573662,-119.809196,200058
170055,39.573575,-119.809135,200059
170055,39.573428,-119.808990,200060
170055,39.573140,-119.809247,200061
170055,39.572569,-119.809780,200062
170055,39.572369,-119.809965,200063
170055,39.572344,-119.809984,200064
170055,39.572344,-119.809984,210001
170055,39.572178,-119.810110,210002
170055,39.571990,-119.810228,210003
170055,39.571778,-119.810337,210004
170055,39.571632,-119.810395,210005
170055,39.571483,-119.810442,210006
170055,39.571359,-119.810486,210007
170055,39.571257,-119.810534,210008
170055,39.571154,-119.810600,210009
170055,39.571041,-119.810697,210010
170055,39.570930,-119.810816,210011
170055,39.570880,-119.810886,210012
170055,39.570818,-119.810980,210013
170055,39.570762,-119.811086,210014
170055,39.570700,-119.811230,210015
170055,39.570649,-119.811399,210016
170055,39.570614,-119.811583,210017
170055,39.570602,-119.811693,210018
170055,39.570598,-119.811814,210019
170055,39.570602,-119.811980,210020
170055,39.570675,-119.812556,210021
170055,39.570736,-119.813033,210022
170055,39.570737,-119.813043,210023
170055,39.570737,-119.813043,220001
170055,39.570754,-119.813193,220002
170055,39.570755,-119.813310,220003
170055,39.570748,-119.813430,220004
170055,39.570739,-119.813515,220005
170055,39.570722,-119.813621,220006
170055,39.570693,-119.813742,220007
170055,39.570208,-119.815237,220008
170055,39.570193,-119.815283,220009
170055,39.570159,-119.815403,220010
170055,39.570130,-119.815520,220011
170055,39.569850,-119.816894,220012
170055,39.569850,-119.816894,230001
170055,39.569525,-119.818485,230002
170055,39.569507,-119.818616,230003
170055,39.569492,-119.818779,230004
170055,39.569482,-119.819662,230005
170055,39.569464,-119.821645,230006
170055,39.569469,-119.822720,230007
170055,39.569472,-119.823206,230008
170055,39.569472,-119.823206,240001
170055,39.569474,-119.823582,240002
170055,39.569479,-119.824848,240003
170055,39.569078,-119.824667,240004
170055,39.568725,-119.824533,240005
170055,39.568558,-119.824477,240006
170055,39.568254,-119.824397,240007
170055,39.567846,-119.824326,240008
170055,39.567574,-119.824296,240009
170055,39.567248,-119.824283,240010
170055,39.566885,-119.824295,240011
170055,39.566731,-119.824313,240012
170055,39.566357,-119.824370,240013
170055,39.566203,-119.824407,240014
170055,39.565829,-119.824514,240015
170055,39.565506,-119.824639,240016
170055,39.565280,-119.824741,240017
170055,39.565131,-119.824817,240018
170055,39.562900,-119.826001,240019
170055,39.562723,-119.826079,240020
170055,39.562514,-119.826161,240021
170055,39.562407,-119.826193,240022
170055,39.562407,-119.826193,250001
170055,39.562164,-119.826268,250002
170055,39.561993,-119.826307,250003
170055,39.561746,-119.826360,250004
170055,39.561622,-119.826372,250005
170055,39.561353,-119.826413,250006
170055,39.557543,-119.826563,250007
170055,39.557543,-119.826563,260001
170055,39.557515,-119.826564,260002
170055,39.555713,-119.826635,260003
170055,39.555713,-119.826635,270001
170055,39.555090,-119.826659,270002
170055,39.554926,-119.826660,270003
170055,39.554629,-119.826644,270004
170055,39.554509,-119.826624,270005
170055,39.554284,-119.826574,270006
170055,39.554060,-119.826499,270007
170055,39.553844,-119.826414,270008
170055,39.553666,-119.826325,270009
170055,39.553483,-119.826216,270010
170055,39.553402,-119.826157,270011
170055,39.553214,-119.826016,270012
170055,39.552999,-119.825831,270013
170055,39.552833,-119.825658,270014
170055,39.552702,-119.825602,270015
170055,39.552583,-119.825451,270016
170055,39.552364,-119.825132,270017
170055,39.552170,-119.824791,270018
170055,39.551801,-119.824129,270019
170055,39.551733,-119.824014,270020
170055,39.551425,-119.823537,270021
170055,39.551204,-119.823239,270022
170055,39.550960,-119.822943,270023
170055,39.550854,-119.822832,270024
170055,39.550881,-119.822616,270025
170055,39.550980,-119.821834,270026
170055,39.551004,-119.821639,270027
170055,39.551041,-119.821225,270028
170055,39.551595,-119.816894,270029
170055,39.551990,-119.813815,270030
170055,39.552187,-119.812304,270031
170055,39.552212,-119.812064,270032
170055,39.550839,-119.811774,270033
170055,39.551460,-119.808697,270034
170055,39.551460,-119.808697,280001
170055,39.551526,-119.808370,280002
170055,39.550380,-119.807967,280003
170055,39.550335,-119.807958,280004
170055,39.550335,-119.807958,290001
170055,39.550303,-119.807952,290002
170055,39.550153,-119.807910,290003
170055,39.549219,-119.807901,290004
170055,39.548996,-119.807932,290005
170055,39.548719,-119.807931,290006
170055,39.548642,-119.807931,290007
170055,39.548642,-119.807931,300001
170055,39.546709,-119.807935,300002
170055,39.545861,-119.807934,300003
170055,39.545719,-119.807933,300004
170055,39.545719,-119.807933,310001
170055,39.545548,-119.807932,310002
170055,39.545266,-119.807902,310003
170055,39.545249,-119.807898,310004
170055,39.544986,-119.807901,310005
170055,39.544335,-119.807911,310006
170055,39.544203,-119.807908,310007
170055,39.543898,-119.807907,310008
170055,39.543898,-119.807907,320001
170055,39.543434,-119.807905,320002
170055,39.542759,-119.807908,320003
170055,39.541820,-119.807937,320004
170055,39.541633,-119.807931,320005
170055,39.541633,-119.807931,330001
170055,39.541092,-119.807914,330002
170055,39.541070,-119.807956,330003
170055,39.540956,-119.808146,330004
170055,39.540836,-119.808307,330005
170055,39.540466,-119.808726,330006
170055,39.540330,-119.808861,330007
170055,39.540241,-119.808973,330008
170055,39.540180,-119.809072,330009
170055,39.540140,-119.809156,330010
170055,39.540104,-119.809262,330011
170055,39.540078,-119.809364,330012
170055,39.540060,-119.809481,330013
170055,39.540052,-119.809690,330014
170055,39.540052,-119.809690,340001
170055,39.540042,-119.809931,340002
170055,39.540030,-119.810282,340003
170055,39.540020,-119.810398,340004
170055,39.540008,-119.810505,340005
170055,39.539993,-119.810600,340006
170055,39.539970,-119.810717,340007
170055,39.539944,-119.810823,340008
170055,39.539899,-119.810974,340009
170055,39.539876,-119.811038,340010
170055,39.539823,-119.811172,340011
170055,39.539781,-119.811259,340012
170055,39.539755,-119.811312,340013
170055,39.539736,-119.811347,340014
170055,39.539705,-119.811400,340015
170055,39.539705,-119.811400,350001
170055,39.539680,-119.811442,350002
170055,39.539649,-119.811491,350003
170055,39.539624,-119.811530,350004
170055,39.538879,-119.811070,350005
170055,39.538786,-119.811019,350006
170055,39.538650,-119.810966,350007
170055,39.538546,-119.810943,350008
170055,39.538469,-119.810935,350009
170055,39.538307,-119.810939,350010
170055,39.538161,-119.810969,350011
170055,39.538103,-119.810992,350012
170055,39.537998,-119.811047,350013
170055,39.537904,-119.811113,350014
170055,39.537818,-119.811193,350015
170055,39.537566,-119.811423,350016
170055,39.537247,-119.811722,350017
170055,39.537167,-119.811798,350018
170055,39.537108,-119.811872,350019
170055,39.537072,-119.811928,350020
170055,39.537035,-119.812002,350021
170055,39.537007,-119.812079,350022
170055,39.536698,-119.812017,350023
170055,39.536698,-119.812017,360001
170055,39.536541,-119.811986,360002
170055,39.536287,-119.811935,360003
170055,39.535664,-119.811817,360004
170055,39.535638,-119.811812,360005
170055,39.535618,-119.811809,360006
170055,39.535596,-119.811804,360007
170055,39.535210,-119.811739,360008
170055,39.535169,-119.811728,360009
170055,39.534738,-119.811597,360010
170055,39.534738,-119.811597,370001
170055,39.534501,-119.811525,370002
170055,39.534230,-119.811442,370003
170055,39.533220,-119.811130,370004
170055,39.533095,-119.811787,370005
