route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
15-63,1801-1801-Saturday-01,434754-1801-1801-Saturday-01,"TMCC and DRI",0,15201,150083
15-63,1801-1801-Saturday-01,434755-1801-1801-Saturday-01,"TMCC and DRI",0,15201,150083
15-63,1801-1801-Saturday-01,434756-1801-1801-Saturday-01,"TMCC and DRI",0,15201,150083
15-63,1801-1801-Saturday-01,434757-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434758-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434759-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434760-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434761-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434762-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434763-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434764-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434765-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434766-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434767-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434768-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434769-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434770-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434771-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434772-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434773-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
15-63,1801-1801-Saturday-01,434774-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,15201,150053
17-63,1801-1801-Saturday-01,434775-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434776-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434777-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434778-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434779-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434780-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434781-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16201,170052
17-63,1801-1801-Saturday-01,434782-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434783-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434784-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434785-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434786-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434787-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434788-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16201,170053
17-63,1801-1801-Saturday-01,434789-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434790-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434791-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434792-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434793-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434794-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434795-1801-1801-Saturday-01,"Lemmon Drive and Limber Pine Drive",0,16202,170052
17-63,1801-1801-Saturday-01,434796-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434797-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434798-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434799-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434800-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434801-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
17-63,1801-1801-Saturday-01,434802-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,16202,170053
RAPD-63,1801-1801-Saturday-01,434803-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434804-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434805-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434806-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434807-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434808-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434809-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434810-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434811-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434812-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434813-1801-1801-Saturday-01,"Meadowood Mall",0,100201,RAPD0029
RAPD-63,1801-1801-Saturday-01,434814-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434815-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434816-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434817-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434818-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434819-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434820-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434821-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434822-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434823-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100201,RAPD0032
RAPD-63,1801-1801-Saturday-01,434824-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434825-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434826-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434827-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434828-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434829-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434830-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434831-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434832-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434833-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434834-1801-1801-Saturday-01,"Meadowood Mall",0,100202,RAPD0029
RAPD-63,1801-1801-Saturday-01,434835-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434836-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434837-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434838-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434839-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434840-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434841-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434842-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434843-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434844-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434845-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434846-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100202,RAPD0032
RAPD-63,1801-1801-Saturday-01,434847-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434848-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434849-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434850-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434851-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434852-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434853-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434854-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434855-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434856-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434857-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434858-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100203,RAPD0032
RAPD-63,1801-1801-Saturday-01,434859-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434860-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434861-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434862-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434863-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434864-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434865-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434866-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434867-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434868-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434869-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434870-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434871-1801-1801-Saturday-01,"Meadowood Mall",0,100203,RAPD0029
RAPD-63,1801-1801-Saturday-01,434872-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434873-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434874-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434875-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434876-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434877-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434878-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434879-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434880-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434881-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434882-1801-1801-Saturday-01,"Meadowood Mall",0,100204,RAPD0029
RAPD-63,1801-1801-Saturday-01,434883-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434884-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434885-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434886-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434887-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434888-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434889-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434890-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434891-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434892-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434893-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434894-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100204,RAPD0032
RAPD-63,1801-1801-Saturday-01,434895-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434896-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434897-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434898-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434899-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434900-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434901-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434902-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434903-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434904-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434905-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434906-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100205,RAPD0032
RAPD-63,1801-1801-Saturday-01,434907-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434908-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434909-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434910-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434911-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434912-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434913-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434914-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434915-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434916-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434917-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434918-1801-1801-Saturday-01,"Meadowood Mall",0,100205,RAPD0029
RAPD-63,1801-1801-Saturday-01,434919-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434920-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434921-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434922-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434923-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434924-1801-1801-Saturday-01,"Meadowood Mall",0,100206,RAPD0029
RAPD-63,1801-1801-Saturday-01,434925-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
RAPD-63,1801-1801-Saturday-01,434926-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
RAPD-63,1801-1801-Saturday-01,434927-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
RAPD-63,1801-1801-Saturday-01,434928-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
RAPD-63,1801-1801-Saturday-01,434929-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
RAPD-63,1801-1801-Saturday-01,434930-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,100206,RAPD0032
26-63,1801-1801-Saturday-01,434931-1801-1801-Saturday-01,"RTC CENTENNIAL PLAZA STATION",1,2202,260044
1-63,1801-1801-Saturday-01,434932-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434933-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434934-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434935-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434936-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434937-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434938-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434939-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434940-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434941-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434942-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434943-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434944-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434945-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434946-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434947-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434948-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434949-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434950-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434951-1801-1801-Saturday-01,"Meadowood Mall",0,1201,10109
1-63,1801-1801-Saturday-01,434952-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434953-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434954-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434955-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434956-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434957-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434958-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434959-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434960-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434961-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434962-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434963-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434964-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434965-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434966-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434967-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434968-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434969-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434970-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434971-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1201,10108
1-63,1801-1801-Saturday-01,434972-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434973-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434974-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434975-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434976-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434977-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434978-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434979-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434980-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434981-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434982-1801-1801-Saturday-01,"Meadowood Mall",0,1202,10109
1-63,1801-1801-Saturday-01,434983-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434984-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434985-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434986-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434987-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434988-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434989-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434990-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434991-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434992-1801-1801-Saturday-01,"RTC 4th STREET STATION",1,1202,10108
1-63,1801-1801-Saturday-01,434993-1801-1801-Saturday-01,"Meadowood Mall",0,1203,10109
1-63,1801-1801-Saturday-01,434994-1801-1801-Saturday-01,"Meadowood Mall",0,1203,10109
1-63,1801-1801-Saturday-01,434995-1801-1801-Saturday-01,"Meadowood Mall",0,1203,10109
1-63,1801-1801-Saturday-01,434996-1801-1801-Saturday-01,"Meadowood Mall",0,1203,10109
